# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    9.790300300    1.561261362    1.561281961    1.364210552
    9.810319319    1.559875125    1.559895705    1.363623716
    9.830338338    1.558494365    1.558514926    1.363037707
    9.850357357    1.557119052    1.557139593    1.362452526
    9.870376376    1.555749151    1.555769673    1.361868173
    9.890395395    1.554384632    1.554405135    1.361284650
    9.910414414    1.553025462    1.553045946    1.360701957
    9.930433433    1.551671610    1.551692074    1.360120095
    9.950452452    1.550323045    1.550343490    1.359539065
    9.970471471    1.548979735    1.549000161    1.358958866
    9.990490490    1.547641651    1.547662057    1.358379501
   10.010509510    1.546308761    1.546329148    1.357800970
   10.030528529    1.544981035    1.545001402    1.357223274
   10.050547548    1.543658443    1.543678791    1.356646412
   10.070566567    1.542340955    1.542361284    1.356070386
   10.090585586    1.541028542    1.541048851    1.355495197
   10.110604605    1.539721175    1.539741464    1.354920845
   10.130623624    1.538418824    1.538439093    1.354347330
   10.150642643    1.537121460    1.537141710    1.353774654
   10.170661662    1.535829055    1.535849285    1.353202817
   10.190680681    1.534541580    1.534561790    1.352631819
   10.210699700    1.533259008    1.533279198    1.352061661
   10.230718719    1.531981309    1.532001480    1.351492343
   10.250737738    1.530708457    1.530728607    1.350923867
   10.270756757    1.529440424    1.529460554    1.350356232
   10.290775776    1.528177182    1.528197292    1.349789440
   10.310794795    1.526918704    1.526938795    1.349223490
   10.330813814    1.525664964    1.525685035    1.348658382
   10.350832833    1.524415935    1.524435985    1.348094119
   10.370851852    1.523171589    1.523191620    1.347530699
   10.390870871    1.521931902    1.521951912    1.346968123
   10.410889890    1.520696846    1.520716837    1.346406393
   10.430908909    1.519466397    1.519486367    1.345845507
   10.450927928    1.518240527    1.518260477    1.345285467
   10.470946947    1.517019212    1.517039142    1.344726273
   10.490965966    1.515802427    1.515822336    1.344167925
   10.510984985    1.514590145    1.514610035    1.343610424
   10.531004004    1.513382343    1.513402212    1.343053769
   10.551023023    1.512178996    1.512198844    1.342497962
   10.571042042    1.510980078    1.510999906    1.341943002
   10.591061061    1.509785566    1.509805374    1.341388890
   10.611080080    1.508595436    1.508615223    1.340835626
   10.631099099    1.507409663    1.507429430    1.340283211
   10.651118118    1.506228223    1.506247970    1.339731644
   10.671137137    1.505051094    1.505070820    1.339180926
   10.691156156    1.503878250    1.503897956    1.338631057
   10.711175175    1.502709671    1.502729356    1.338082038
   10.731194194    1.501545331    1.501564995    1.337533867
   10.751213213    1.500385208    1.500404852    1.336986547
   10.771232232    1.499229279    1.499248903    1.336440076
   10.791251251    1.498077523    1.498097126    1.335894455
   10.811270270    1.496929915    1.496949498    1.335349685
   10.831289289    1.495786435    1.495805997    1.334805764
   10.851308308    1.494647059    1.494666600    1.334262695
   10.871327327    1.493511767    1.493531287    1.333720475
   10.891346346    1.492380535    1.492400035    1.333179106
   10.911365365    1.491253343    1.491272822    1.332638588
   10.931384384    1.490130169    1.490149627    1.332098921
   10.951403403    1.489010992    1.489030429    1.331560104
   10.971422422    1.487895790    1.487915207    1.331022139
   10.991441441    1.486784543    1.486803939    1.330485024
   11.011460460    1.485677230    1.485696605    1.329948760
   11.031479479    1.484573829    1.484593184    1.329413347
   11.051498498    1.483474321    1.483493655    1.328878785
