# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    10.684827731   10.685125750    9.640424127
    6.747409409    0.595790413    0.595846585    1.798741791
    6.767428428    0.643611124    0.643665895    1.802722595
    6.787447447    0.692713973    0.692766567    1.806709406
    6.807466466    0.744962403    0.745011797    1.810727166
    6.827485485    0.802747458    0.802792185    1.814804546
    6.847504505    0.869475404    0.869513229    1.818977161
    6.867523524    0.950359364    0.950386750    1.823292542
    6.887542543    1.053492535    1.053504109    1.827818189
    6.907561562    1.188707851    1.188699454    1.832653861
    6.927580581    1.336450234    1.336462124    1.837937205
    6.947599600    1.205752530    1.206081699    1.843747680
    6.967618619    0.597914516    0.598220339    1.850320536
    6.987637638    0.267942130    0.268188070    1.858050091
    7.007656657    0.140790523    0.140847633    1.861136657
    7.027675676    0.179773727    0.179825929    1.837845465
    7.047694695    0.258689302    0.258738473    1.825991119
    7.067713714    0.373238242    0.373295038    1.832916075
    7.087732733    0.474941280    0.475006626    1.840894082
    7.107751752    0.567069967    0.567142722    1.847870436
    7.127770771    0.658128769    0.658208148    1.854142984
    7.147789790    0.739164391    0.739241595    1.859905922
    7.167808809    0.667525953    0.667545674    1.863961436
    7.187827828    0.399305893    0.399334311    1.866020532
    7.207846847    0.398011890    0.398074070    1.870624181
    7.227865866    0.469128698    0.469193955    1.875969630
    7.247884885    0.531356441    0.531421015    1.881344401
    7.267903904    0.582137051    0.582200676    1.886803508
    7.287922923    0.625500248    0.625562778    1.892490388
    7.307941942    0.664735773    0.664796854    1.898589185
    7.327960961    0.702440568    0.702499561    1.905361442
    7.347979980    0.741032037    0.741087952    1.913190005
    7.367998999    0.782314807    0.782366928    1.922408309
    7.388018018    0.818220966    0.818278438    1.930682590
    7.408037037    0.777185431    0.777297404    1.917661252
    7.428056056    0.688395093    0.688487379    1.891427231
    7.448075075    0.709502720    0.709573288    1.896367586
    7.468094094    0.752183295    0.752250574    1.907590834
    7.488113113    0.793504962    0.793570167    1.918558485
    7.508132132    0.829902756    0.829965022    1.927874079
    7.528151151    0.839594437    0.839675867    1.929209087
    7.548170170    0.779625851    0.779737053    1.914031780
    7.568189189    0.760352944    0.760423312    1.909772158
    7.588208208    0.789527175    0.789591495    1.917792833
    7.608227227    0.820036262    0.820101180    1.926136491
    7.628246246    0.847116850    0.847181869    1.933554595
    7.648265265    0.871836690    0.871901248    1.940304461
    7.668284284    0.895396967    0.895460377    1.946660465
    7.688303303    0.918748906    0.918810230    1.952815800
    7.708322322    0.942742846    0.942802075    1.958914989
    7.728341341    0.968298671    0.968355347    1.965086570
    7.748360360    0.996599756    0.996652926    1.971472052
    7.768379379    1.029363633    1.029411866    1.978258669
    7.788398398    1.069221436    1.069262643    1.985713151
    7.808417417    1.119738013    1.119769932    1.994093273
    7.828436436    1.179616969    1.179643209    2.002125273
    7.848455455    1.196674464    1.196737915    1.996824129
    7.868474474    1.065974741    1.066092882    1.978160439
    7.888493493    0.760814306    0.760981564    1.981491275
    7.908512513    0.711398545    0.711511536    1.990240708
    7.928531532    0.775395803    0.775496008    1.998491961
    7.948550551    0.833517942    0.833613809    2.005998038
    7.968569570    0.879394535    0.879488004    2.013061055
    7.988588589    0.917078117    0.917169253    2.019934496
    8.008607608    0.949912570    0.950000441    2.026805235
    8.028626627    0.979818540    0.979903044    2.033652117
    8.048645646    1.002980043    1.003064279    2.038785989
    8.068664665    1.012539673    1.012624645    2.039663665
    8.088683684    1.034985667    1.035068069    2.044522293
    8.108702703    1.065387456    1.065467583    2.051387744
    8.128721722    1.099205446    1.099282865    2.058285019
    8.148740741    1.138459379    1.138533135    2.065099323
    8.168759760    1.186896060    1.186964908    2.071912784
    8.188778779    1.247103930    1.247168973    2.078804489
    8.208797798    1.289736533    1.289828562    2.085846077
    8.228816817    1.104336057    1.104554820    2.093108971
    8.248835836    0.858550215    0.858661253    2.100696412
    8.268854855    0.886255430    0.886320744    2.108758296
    8.288873874    0.954051042    0.954116532    2.117490036
    8.308892893    1.014795658    1.014864567    2.127114228
    8.328911912    1.071723789    1.071794229    2.137128679
    8.348930931    1.130393999    1.130462571    2.144141972
    8.368949950    1.195398642    1.195466296    2.145647743
    8.388968969    1.222229825    1.222296226    2.126837039
    8.408987988    0.996845933    0.996968134    2.122790413
    8.429007007    0.804811364    0.804915110    2.131455598
    8.449026026    0.838629895    0.838712481    2.142966171
    8.469045045    0.894986949    0.895068253    2.153752035
    8.489064064    0.939500329    0.939582015    2.163737896
    8.509083083    0.973929117    0.974010588    2.173388419
    8.529102102    1.001708696    1.001789665    2.182922529
    8.549121121    1.025164187    1.025244947    2.192466354
    8.569140140    1.045773188    1.045853625    2.202149063
    8.589159159    1.064537937    1.064617827    2.212098636
    8.609178178    1.082203690    1.082282779    2.222459847
    8.629197197    1.099295749    1.099374202    2.233421965
    8.649216216    1.115794456    1.115875577    2.245259544
    8.669235235    1.133113760    1.133197706    2.258381922
